"Brand","Price","Photo","Model.Number","Engine.Type","Fuel.Type","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player","power_hp","pojemnosc_L","moment_obrotowy_lb_ft","wysokosc_in","dlugosc_in","szerokosc_in","rozstaw_osi_in","przeswit_in","cylindry","bak","skrzynia_biegow","naped","siedzenia","drzwi","waga_lbs","paliwo","city_mpg","highway_mpg","nadwozie","Safety","Punkty_spalanie_miasto","Punkty_spalanie_trasa","Punkty_spalanie_srednie","moc_masa","Punkty_moc_masa","Punkty_moment_obrotowy","Punkty_dynamika","Punkty_naped_terenowy","Punkty_nadwozie_terenowe","Punkty_przeswit","Punkty_wlasciwosci_terenowe","Punkty_bezpieczenstwo_wyposazenie","rozmiar","Punkty_rozmiar","Punkty_bezpieczenstwo","Punkty_rozmiar_silnika","Punkty_naped_sportowy","Punkty_cylindry","Punkty_nadwozie_sportowe","Punkty_sportowy_charakter","Punkty_cena","Punkty_rozmiar_miasto","Punkty_miasto","Punkty_rozmiar_trasa","Punkty_paliwo_trasa","Punkty_pojemnosc_baku","Punkty_trasa","Punkty_siedzenia","Punkty_rodzinny","Punkty_uniwersalny"
"Cadillac",83990,"https://www.ccarprice.com/products/Cadillac_CT5_Blackwing_2022.jpg","CT5 Blackwing 2022","6.2L Supercharged V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","","","","","Yes","","","","","Yes","","",668,6.2,659,56.5,194.9,74.1,116,NA,NA,4,"Manual","rear",5,4,4123,"Petrol",13,21,"Sedan",6.2,8.1,6.4,7.2,0.162017948096047,2.7,2.6,3.2,10,3,0,4.9,6.7,815978.085,3.8,4.9,6,10,0,6,5.7,9.9,6.2,7.4,0,10,0.1,5.5,2.9,4.3,7.4
"Cadillac",49000,"https://www.ccarprice.com/products/Cadillac_XT6_2023.jpg","XT6 2023","3.6L V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","Yes","","","","","","Yes","","","","","","",310,3.6,271,69.9,198.5,77.3,112.7,6.65,6,6,"Automatic","all",7,4,4690,"Petrol",18,25,"SUV",5.9,7.3,5.8,6.6,0.0660980810234542,1.1,1,1.2,7,8,4.2,7.2,6.7,1072549.095,4.9,5.7,3.1,8,2.3,4,4.3,10,5.1,6.4,2,10,0.1,6.1,4.3,6.1,8.1
"Cadillac",44190,"https://www.ccarprice.com/products/Cadillac_XT5_Luxury_2023.jpg","XT5 Luxury 2023","2.0-liter Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","","","","","",237,2,258,66.1,189.6,74.9,112.5,7.8,6,5,"Automatic","front",5,4,3915,"Petrol",22,29,"SUV",6.9,6.7,5.1,5.9,0.060536398467433,1,1,1.2,3,8,4.9,6,7.8,938688.744,4.3,5.9,1.3,2,2.3,4,2.3,10,5.7,6.4,1,10,0.1,5.4,2.9,4.7,7.1
"Cadillac",91090,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_2023.jpg","Escalade ESV Premium Luxury 2023","6.2-liter V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","","Yes","","","Yes","","Yes","","","","","Yes","","","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","rear",7,4,7500,"Petrol",14,19,"SUV",5.6,7.9,6.8,7.3,0.056,0.9,1.8,1.6,10,8,0,6.7,6.7,1406501.08,6.5,6.6,6,10,3.8,4,5.7,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",105595,"https://www.ccarprice.com/products/Cadillac_Escalade_Premium_Luxury_Platinum_2023.jpg","Escalade Premium Luxury Platinum 2023","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","Yes","","",420,6.2,460,76.7,211.9,81.1,120.9,NA,8,6,"Automatic","rear",7,5,7700,"Petrol",14,19,"SUV",7.2,7.9,6.8,7.3,0.0545454545454545,0.9,1.8,1.6,10,8,0,6.7,7.2,1318096.403,6.1,6.7,6,10,3.8,4,5.7,9.9,3.9,6.1,4,10,0.1,7,4.3,6.8,8.6
"Cadillac",90995,"https://www.ccarprice.com/products/Cadillac_CT5_V_Blackwing_2023_3.jpg","CT5-V Blackwing 2023","6.2L Supercharged V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","Yes","","","","","Yes","","","","","","","",668,6.2,659,56.6,194.9,74.1,116,NA,8,4,"Manual","rear",5,4,4123,"Petrol",13,21,"Sedan",6.2,8.1,6.4,7.2,0.162017948096047,2.7,2.6,3.2,10,3,0,4.9,7.8,817422.294,3.8,5.7,6,10,3.8,6,6.7,9.9,6.2,7.4,0,10,0.1,5.5,2.9,4.3,7.4
"Cadillac",50995,"https://www.ccarprice.com/products/Cadillac_CT5_V_2023_1.jpg","CT5-V 2023","3.0-liter Turbo V6 Gas","Premium","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","Yes","","","","","Yes","","Yes","","","","","",360,3,405,57.2,193.8,74.1,116,NA,NA,4,"Automatic","rear",5,4,3974,"Petrol",18,26,"Sedan",6.9,7.3,5.6,6.4,0.0905888273779567,1.5,1.6,1.9,10,3,0,4.9,8.9,821425.176,3.8,6.3,2.4,10,0,6,4.6,10,6.2,7,0,10,0.1,5.3,2.9,4.3,7.1
"Cadillac",60495,"https://www.ccarprice.com/products/Cadillac_CT4_V_Blackwing_2023.jpg","CT4-V Blackwing 2023","3.6L Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","Yes","","","","","","","","","","","","",472,3.6,445,56,187.6,71.4,109.3,NA,6,4,"Manual","rear",5,4,3860,"Petrol",15,23,"Sedan",5.9,7.8,6.1,6.9,0.122279792746114,2,1.7,2.2,10,3,0,4.9,7.8,750099.84,3.5,5.5,3.1,10,2.3,6,5.5,10,6.5,7.4,1,10,0.1,5.8,2.9,4.2,7.5
"Cadillac",46590,"https://www.ccarprice.com/products/Cadillac_CT4_2023.jpg","CT4-V 2023","2.7L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","Yes","","","","","","","","","","","","",325,2.7,380,56,187.2,71.4,109.3,NA,4,4,"Automatic","rear",5,4,3616,"Petrol",20,29,"Sedan",5.9,7,5.1,6,0.0898783185840708,1.5,1.5,1.8,10,3,0,4.9,7.8,748500.48,3.4,5.4,2.1,10,0.8,6,4.8,10,6.6,7,1,10,0.1,5.4,2.9,4.1,7.1
"Cadillac",59990,"https://www.ccarprice.com/products/Cadillac_Lyriq_2023.jpg","Lyriq Premium Luxury 2023","Electric","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","","","","Yes","","Yes","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic","all",5,4,NA,"Electric",0,0,"SUV",6.6,10,10,10,0,0,0,0,7,8,0,5.6,8.9,NA,0,4,0,8,0,4,2.7,10,0,5.2,0,2,0,4.1,2.9,1.8,4.8
"Cadillac",63790,"https://www.ccarprice.com/products/Cadillac_Lyriq_Luxury_AWD_2023.jpg","Lyriq Luxury AWD 2023","Electric","Electric","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","","","","Yes","","Yes","","","","","",NA,NA,NA,63.9,196.7,77.8,121.8,7,NA,NA,"Automatic","all",5,4,5915,"Electric",0,0,"SUV",6.6,10,10,10,0,0,0,0,7,8,4.4,7.3,8.9,977878.314,4.5,6.7,0,8,0,4,2.7,10,5.5,8,1,2,0,4.3,2.9,4.9,7.4
"Cadillac",152195,"https://www.ccarprice.com/products/Cadillac_Escalade-V_ESV_2023.jpg","Escalade-V ESV 2023","6.2L Supercharged V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","","","","","","Yes","","",682,6.2,653,76.4,211.9,81.1,134.1,NA,8,75,"Automatic","all",7,5,NA,"Petrol",11,16,"SUV",6.6,8.4,7.3,7.8,0,0,2.5,1.4,7,8,0,5.6,6.7,1312940.876,6,6.3,6,8,3.8,4,5.1,9.9,4,6.4,4,10,1,7.6,4.3,6.8,9
"Cadillac",87890,"https://www.ccarprice.com/products/Cadillac_Escalade_Premium_Luxury_4WD_2022_.jpg","Escalade Premium Luxury 4WD 2022","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","Yes","","",420,6.2,460,76.7,211.9,81.1,120.9,NA,8,6,"Automatic","all",7,5,7500,"Petrol",14,19,"SUV",7.2,7.9,6.8,7.3,0.056,0.9,1.8,1.6,7,8,0,5.6,7.2,1318096.403,6.1,6.7,6,8,3.8,4,5.2,9.9,3.9,6.1,4,10,0.1,7,4.3,6.8,8.6
"Cadillac",108595,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Sport_Platinum_2023.jpg","Escalade ESV Sport Platinum 2023","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","","Yes","","","Yes","","Yes","","","","","Yes","","","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","all",7,4,7300,"Petrol",14,19,"SUV",5.6,7.9,6.8,7.3,0.0575342465753425,1,1.8,1.6,7,8,0,5.6,6.7,1406501.08,6.5,6.6,6,8,3.8,4,5.4,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",107590,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Sport_Platinum_4WD_2022.jpg","Escalade ESV Sport Platinum 4WD 2022","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","all",7,4,7300,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.0575342465753425,1,1.8,1.6,7,8,0,5.6,7.2,1406501.08,6.5,6.9,6,8,3.8,4,5.4,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",108595,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_Platinum_2023.jpg","Escalade ESV Premium Luxury Platinum 2023","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,8,8,75,"Automatic","rear",7,4,7500,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.056,0.9,1.8,1.6,10,8,5,8.6,7.2,1406501.08,6.5,6.9,6,10,3.8,4,5.7,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",107590,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_Platinum_4WD_2022.jpg","Escalade ESV Premium Luxury Platinum 4WD 2022","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","all",7,4,7500,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.056,0.9,1.8,1.6,7,8,0,5.6,7.2,1406501.08,6.5,6.9,6,8,3.8,4,5.2,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",104590,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_Platinum_2022.jpg","Escalade ESV Premium Luxury Platinum 2022","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","rear",7,4,7500,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.056,0.9,1.8,1.6,10,8,0,6.7,7.2,1406501.08,6.5,6.9,6,10,3.8,4,5.7,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",76295,"https://www.ccarprice.com/products/Cadillac_Escalade_IQ_2022.jpg","Escalade IQ 2022","Electric","Electric","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","Yes","","",NA,NA,NA,76.7,211.9,81.1,120.9,8,NA,NA,"Automatic","all",7,4,7500,"Electric",0,0,"SUV",6.6,10,10,10,0,0,0,0,7,8,5,7.5,7.2,1318096.403,6.1,6.7,0,8,0,4,2.7,10,3.9,7.2,4,2,0,5.4,4.3,6.8,8.4
"Cadillac",110000,"https://www.ccarprice.com/products/Cadillac_Escalade_V_2022.jpg","Escalade-V 2022","6.2L Supercharged V8","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","","","Yes","","","Yes","","",668,6.2,659,76.4,227,81,134.1,8,8,6,"Automatic","all",7,4,5992,"Petrol",13,16,"SUV",6.2,8.1,7.3,7.7,0.111481975967957,1.9,2.6,2.6,7,8,5,7.5,7.2,1404766.8,6.5,6.9,6,8,3.8,4,5.5,9.9,3.5,6,4,10,0.1,7.2,4.3,7.1,8.8
"Cadillac",141190,"https://www.ccarprice.com/products/Cadillac_Escalade-V_2023.jpg","Escalade-V 2023","6.2L Supercharged V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","","Yes","Yes","Yes","","Yes","","",682,6.2,653,76.7,211.9,81.1,120.9,NA,8,6,"Automatic","all",7,5,NA,"Petrol",NA,NA,"SUV",7.8,0,0,0,0,0,2.5,1.4,7,8,0,5.6,7.2,1318096.403,6.1,6.7,6,8,3.8,4,5.1,9.9,3.9,2.1,4,10,0.1,4.7,4.3,6.8,5.8
"Cadillac",94095,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Sport_2023.jpg","Escalade ESV Sport 2023","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","rear",7,4,7500,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.056,0.9,1.8,1.6,10,8,0,6.7,7.2,1406501.08,6.5,6.9,6,10,3.8,4,5.7,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",93590,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Sport_4WD_2022_1.jpg","Escalade ESV Sport 4WD 2022","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","all",7,4,7300,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.0575342465753425,1,1.8,1.6,7,8,0,5.6,7.2,1406501.08,6.5,6.9,6,8,3.8,4,5.4,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",90890,"https://www.ccarprice.com/products/Cadillac_Escalade_ESV_Premium_Luxury_4WD_2022.jpg","Escalade ESV Premium Luxury 4WD 2022","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","all",7,4,7300,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.0575342465753425,1,1.8,1.6,7,8,0,5.6,7.2,1406501.08,6.5,6.9,6,8,3.8,4,5.4,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",82295,"https://www.ccarprice.com/products/Cadillac-Escalade-ESV-Luxury-2023.jpg","Escalade ESV Luxury 2023","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","rear",7,4,8100,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.0518518518518519,0.9,1.8,1.6,10,8,0,6.7,6.7,1406501.08,6.5,6.6,6,10,3.8,4,5.7,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",82290,"https://www.ccarprice.com/products/Cadillac-Escalade-ESV-Luxury-4WD_2022.jpg","Escalade ESV Luxury 4WD 2022","6.2L V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","Yes","","",420,6.2,460,76.4,227,81.1,134.1,NA,8,75,"Automatic","all",7,4,7300,"Petrol",14,19,"SUV",6.6,7.9,6.8,7.3,0.0575342465753425,1,1.8,1.6,7,8,0,5.6,6.7,1406501.08,6.5,6.6,6,8,3.8,4,5.4,9.9,3.5,5.9,4,10,1,7.3,4.3,7.1,8.8
"Cadillac",4999,"https://www.ccarprice.com/products/Cadillac_XT5_Premium_Luxury_2023.jpg","XT5 Premium Luxury 2023","2.0-liter Turbo Inline-4 Gas  3.6-liter V6 (+$1,000)","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","","Yes","","","","","","",237,2,258,69.9,198.5,77.3,112.7,6.65,4,51,"Automatic","front",7,4,4441,"Petrol",22,29,"SUV",5.9,6.7,5.1,5.9,0.0533663589281693,0.9,1,1.1,3,8,4.2,5.7,6.1,1072549.095,4.9,5.3,1.3,2,0.8,4,2,10,5.1,6.1,2,10,0.7,5.9,4.3,6.1,7.8
"Cadillac",105595,"https://www.ccarprice.com/products/Cadillac_Escalade_Sport_Platinum_2023.jpg","Escalade Sport Platinum 2023","6.2L V8 Gas","Premium, Regular","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","Yes","","",420,6.2,460,76.7,211.9,81.1,120.9,NA,8,6,"Automatic","rear",7,4,7700,"Petrol",14,19,"SUV",7.2,7.9,6.8,7.3,0.0545454545454545,0.9,1.8,1.6,10,8,0,6.7,7.2,1318096.403,6.1,6.7,6,10,3.8,4,5.7,9.9,3.9,6.1,4,10,0.1,7,4.3,6.8,8.6
"Cadillac",104590,"https://www.ccarprice.com/products/Cadillac_Escalade_Sport_Platinum_4WD_2022.jpg","Escalade Sport Platinum 4WD 2022","6.2L V8 Gas","Premium, Regular","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","Yes","","",420,6.2,460,76.7,211.9,81.1,120.9,NA,8,6,"Automatic","all",7,4,7500,"Petrol",14,19,"SUV",7.2,7.9,6.8,7.3,0.056,0.9,1.8,1.6,7,8,0,5.6,7.2,1318096.403,6.1,6.7,6,8,3.8,4,5.2,9.9,3.9,6.1,4,10,0.1,7,4.3,6.8,8.6
"Cadillac",101590,"https://www.ccarprice.com/products/Cadillac_Escalade_Sport_Platinum_2022.jpg","Escalade Sport Platinum 2022","6.2L V8 Gas","Premium, Regular","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","Yes","","",420,6.2,460,76.7,211.9,81.1,120.9,NA,8,6,"Automatic","rear",7,4,7700,"Petrol",14,19,"SUV",7.2,7.9,6.8,7.3,0.0545454545454545,0.9,1.8,1.6,10,8,0,6.7,7.2,1318096.403,6.1,6.7,6,10,3.8,4,5.7,9.9,3.9,6.1,4,10,0.1,7,4.3,6.8,8.6
